"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"QC9"	"p9t4"	"p9t3"	"p9t6"	"p9t5"	"p9t2"	"p1t2"	"K22"	"K21"	"K20"	"K25"	"K24"	"K23"	"p6t5"	"Blank2"	"p6t4"	"Blank3"	"p6t3"	"p6t2"	"Blank1"	"p7t3"	"p6t1"	"p7t4"	"p7t2"	"p7t5"	"p7t6"	"p6t7"	"p6t6"	"QC24"	"QC25"	"QC26"	"QC20"	"p8t6"	"QC21"	"p8t7"	"QC22"	"p8t4"	"QC23"	"p8t5"	"p8t2"	"p8t3"	"K1"	"K2"	"K9"	"p4t3"	"p4t2"	"K7"	"K8"	"p4t6"	"K3"	"p4t5"	"K4"	"p4t4"	"QC11"	"Blank4"	"p2t4"	"QC12"	"p2t5"	"p2t2"	"p3t6"	"QC10"	"p2t3"	"p3t5"	"QC15"	"p3t4"	"QC16"	"p3t3"	"QC13"	"p2t6"	"p3t2"	"QC14"	"p2t7"	"QC19"	"p5t3"	"p5t4"	"QC17"	"p5t5"	"QC18"	"p5t6"	"p5t2"	"K16"	"K17"	"K18"	"K19"	"p1t7"	"p1t6"	"p1t5"	"p1t4"	"p1t3"	"K13"	"K12"	"K15"	"K14"	"K11"	"K10"
"CHEBI:18095"	"C5H9NO3"	"O[C@H]1CN[C@@H](C1)C(O)=O"	"InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4+/m1/s1"	"trans-4-Hydroxy-L-proline"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"2.635127121E7"	"1.217837753E7"	"1.023461779E7"	"1.299961583E7"	"1.690098474E7"	"6.186026103E7"	"1.132152148E7"	"8321745.094"	"8697169.619"	"3250726.884"	"6285891.148"	"7396906.641"	"5632070.2"	"1.189344247E7"	"132043.098"	"1.06443978E7"	"145237.729"	"8289157.237"	"1.117004339E7"	"142047.262"	"1.446225675E7"	"2.034026466E7"	"7971748.979"	"7.217003447E7"	"1.261972484E7"	"6755164.17"	"2.699120366E7"	"1.140522637E7"	"2.507203773E7"	"2.266790757E7"	"2.284794717E7"	"2.276480222E7"	"1.845659925E7"	"2.30993192E7"	"1.50458841E7"	"2.415022076E7"	"12041783"	"2.291289909E7"	"3041503.892"	"1.119269776E7"	"1.396761622E7"	"6840568.365"	"5755729.408"	"4255568.732"	"9782167.788"	"5.135096071E7"	"4207733.484"	"5134511.783"	"7635345.37"	"4841435.829"	"1.405656158E7"	"4450725.14"	"8044857.409"	"2.490737535E7"	"126028.1645"	"1.109093929E7"	"2.460108569E7"	"1.450208109E7"	"6.23082831E7"	"7402295.285"	"2.719560573E7"	"1.611962901E7"	"4929186.999"	"2.392968892E7"	"4094825.804"	"2.438873976E7"	"5840612.578"	"2.470156472E7"	"2.163138234E7"	"3.664741721E7"	"2.354451107E7"	"4125792.17"	"2.492713308E7"	"7396534.648"	"8116515.929"	"2.385369103E7"	"1.705952834E7"	"2.358736756E7"	"2.288338387E7"	"7.638938881E7"	"4785048.231"	"5328179.799"	"5961983.112"	"6516355.369"	"5247215.078"	"1.132655488E7"	"3746363.58"	"6154848.949"	"5012198.694"	"4606913.384"	"5090728.285"	"5035318.113"	"7782934.171"	"7716558.631"	"3801018.87"
"CHEBI:18347"	"C6H13NO2"	"CCCC[C@H](N)C(O)=O"	"InChI=1S/C6H13NO2/c1-2-3-4-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)/t5-/m0/s1"	"L-Norleucine"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"2.635127121E7"	"1.217837753E7"	"1.023461779E7"	"1.299961583E7"	"1.690098474E7"	"6.186026103E7"	"1.132152148E7"	"8321745.094"	"8697169.619"	"3250726.884"	"6285891.148"	"7396906.641"	"5632070.2"	"1.189344247E7"	"132043.098"	"1.06443978E7"	"145237.729"	"8289157.237"	"1.117004339E7"	"142047.262"	"1.446225675E7"	"2.034026466E7"	"7971748.979"	"7.217003447E7"	"1.261972484E7"	"6755164.17"	"2.699120366E7"	"1.140522637E7"	"2.507203773E7"	"2.266790757E7"	"2.284794717E7"	"2.276480222E7"	"1.845659925E7"	"2.30993192E7"	"1.50458841E7"	"2.415022076E7"	"12041783"	"2.291289909E7"	"3041503.892"	"1.119269776E7"	"1.396761622E7"	"6840568.365"	"5755729.408"	"4255568.732"	"9782167.788"	"5.135096071E7"	"4207733.484"	"5134511.783"	"7635345.37"	"4841435.829"	"1.405656158E7"	"4450725.14"	"8044857.409"	"2.490737535E7"	"126028.1645"	"1.109093929E7"	"2.460108569E7"	"1.450208109E7"	"6.23082831E7"	"7402295.285"	"2.719560573E7"	"1.611962901E7"	"4929186.999"	"2.392968892E7"	"4094825.804"	"2.438873976E7"	"5840612.578"	"2.470156472E7"	"2.163138234E7"	"3.664741721E7"	"2.354451107E7"	"4125792.17"	"2.492713308E7"	"7396534.648"	"8116515.929"	"2.385369103E7"	"1.705952834E7"	"2.358736756E7"	"2.288338387E7"	"7.638938881E7"	"4785048.231"	"5328179.799"	"5961983.112"	"6516355.369"	"5247215.078"	"1.132655488E7"	"3746363.58"	"6154848.949"	"5012198.694"	"4606913.384"	"5090728.285"	"5035318.113"	"7782934.171"	"7716558.631"	"3801018.87"
"CHEBI:17295"	"C9H11NO2"	"N[C@@H](Cc1ccccc1)C(O)=O"	"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1"	"L-Phenylalanine"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"1.743241699E7"	"1.26136973E7"	"6379828.549"	"6810121.543"	"9387535.649"	"4.05687777E7"	"1.622790467E7"	"1.17482447E7"	"1.260231763E7"	"6958945.421"	"7349853.53"	"8048099.266"	"6806064.858"	"1.583693714E7"	"65506.42143"	"1.413565278E7"	"92219.8105"	"1.194636669E7"	"1.501374768E7"	"73320.175"	"9886852.038"	"1.958482972E7"	"6512945.826"	"2.117788474E7"	"5755522.059"	"4726975.496"	"3.665007738E7"	"1.167292329E7"	"2.049546594E7"	"1.855268803E7"	"1.740291128E7"	"1.638295549E7"	"1.228842175E7"	"1.861893041E7"	"1.355240027E7"	"1.810376124E7"	"9309514.008"	"1.756867684E7"	"3011390.189"	"1.151668388E7"	"1.00000257E7"	"8395161.18"	"8872988.295"	"5342392.501"	"6435428.734"	"4.113761457E7"	"9887868.226"	"7569406.727"	"7780020.316"	"6797034.651"	"1.079026933E7"	"8337234.785"	"7029833.887"	"1.669072955E7"	"81922.448"	"5447360.267"	"1.657403415E7"	"1.124502769E7"	"3.908017929E7"	"4194436.872"	"1.749539411E7"	"8785094.535"	"4651821.116"	"1.801372514E7"	"3742085.29"	"1.792726083E7"	"5129913.474"	"1.806230798E7"	"1.525456112E7"	"2.318377871E7"	"1.615310605E7"	"5977471.497"	"1.801496316E7"	"5159224.064"	"6334001.422"	"1.767279391E7"	"1.499011617E7"	"1.770850455E7"	"2.388181407E7"	"3.77681305E7"	"8799925.971"	"7410236.896"	"1.091563101E7"	"7325527.737"	"7650099.863"	"9483432.899"	"4720662.266"	"6941537.849"	"6217629.348"	"5648346.212"	"7033757.05"	"8756506.112"	"9513592.215"	"1.102065084E7"	"8409283.904"
"CHEBI:18019"	"C6H14N2O2"	"NCCCC[C@H](N)C(O)=O"	"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1"	"L-Lysine"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"3.828135007E7"	"1.223515743E8"	"1.582011291E7"	"5014350.444"	"8.841865354E7"	"1.061888358E7"	"7930081.198"	"1942548.025"	"6.577926722E7"	"2526566.489"	"4001301.8"	"3288472.933"	"2388039.11"	"135724961"	"121039.4095"	"1.193628938E8"	"163227.8415"	"3.173418293E7"	"2.982339266E7"	"18509.0305"	"9.45373416E7"	"2.675136964E7"	"9883243.79"	"2.354977831E7"	"9786523.138"	"1828421.562"	"2.596393228E7"	"1.526422496E7"	"3.155649197E7"	"2.88064554E7"	"2.783530981E7"	"2.875305493E7"	"2.442496487E7"	"3.172809335E7"	"1.374277441E7"	"3.022114062E7"	"6.003057168E7"	"2.951164529E7"	"1.415523578E7"	"1.172360734E7"	"5.630277888E7"	"2390522.686"	"2856973.889"	"975971.5153"	"4.015402419E7"	"1.438993755E7"	"1.511069433E7"	"1.370664919E7"	"1.84220891E7"	"1358604.948"	"1.288633667E8"	"3870616.767"	"7.632019676E7"	"3.601691089E7"	"135433.212"	"4.679412813E7"	"3.573829329E7"	"6.861506619E7"	"5.017225855E7"	"3048266.311"	"3.813251119E7"	"3.005995651E7"	"3947261.329"	"3.511078881E7"	"1.581797639E7"	"3.37728987E7"	"7938059.33"	"3.630477242E7"	"6.624619797E7"	"1.71314432E7"	"3.379851193E7"	"3525434.397"	"3.336901388E7"	"3159071.107"	"3990180.747"	"3.438752631E7"	"2.481495393E7"	"3.154758475E7"	"2.237717591E7"	"1.832437616E7"	"5711401.76"	"1285883.204"	"1778430.654"	"6124483.355"	"6255974.736"	"1.163279913E7"	"5682482.871"	"3.526470693E7"	"3.370132033E7"	"2031615.331"	"3417772.723"	"2284740.307"	"4845969.279"	"9351118.141"	"1662625.352"
"CHEBI:16467"	"C6H14N4O2"	"N[C@@H](CCCNC(N)=N)C(O)=O"	"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1"	"L-Arginine"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"148851.5667"	"116054.1976"	"68854.15638"	"169215.4913"	"129428.1774"	"99637.61506"	"50354.07575"	"36467.53007"	"9178.738653"	"13391.77073"	"29318.44105"	"30511.72142"	"40530.98587"	"80355.22695"	"4499.0505"	"144705.5297"	"5834.2385"	"108244.6472"	"111422.8627"	"3324.0705"	"50750.03505"	"68071.94928"	"68213.5384"	"50733.71229"	"132448.1894"	"82045.94589"	"178038.2804"	"137842.357"	"126223.9423"	"71312.55477"	"58215.17239"	"60905.5807"	"355478.616"	"80049.91835"	"716384.5506"	"88045.32783"	"70945.80107"	"75465.35752"	"9442.129829"	"37532.01943"	"27414.12495"	"78950.91069"	"91644.34145"	"34168.18729"	"81568.28104"	"68645.27731"	"71699.88565"	"73100.90634"	"69171.78204"	"35340.30064"	"102271.4838"	"44860.51137"	"96328.56217"	"99268.87141"	"5050.138373"	"36315.42216"	"100474.1166"	"41187.21588"	"29846.06573"	"233498.3812"	"109863.6446"	"20785.7384"	"124522.0779"	"110740.9877"	"43322.54674"	"116951.2365"	"39733.67912"	"93697.10581"	"176304.3844"	"72386.23539"	"118001.9728"	"44997.009"	"97622.15401"	"38254.42737"	"83914.0329"	"95572.76203"	"128196.662"	"87717.10759"	"204501.6623"	"61029.37333"	"15763.39989"	"18173.2448"	"39519.34281"	"19410.59382"	"55503.00043"	"150883.2396"	"46592.59895"	"58221.64373"	"27557.69742"	"51986.16141"	"19623.49374"	"29020.36031"	"27727.75217"	"49389.71628"	"72984.07818"
"CHEBI:28050"	"C10H16N4O3"	"NCCCC(=O)NC(Cc1c[nH]cn1)C(O)=O"	"InChI=1S/C10H16N4O3/c11-3-1-2-9(15)14-8(10(16)17)4-7-5-12-6-13-7/h5-6,8H,1-4,11H2,(H,12,13)(H,14,15)(H,16,17)"	"Homocarnosine"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"414352.0835"	"224019.764"	"118915.2475"	"389702.9475"	"482762.374"	"239102.5704"	"255380.3255"	"285803.767"	"198762.966"	"108874.7485"	"172501.5105"	"167177.76"	"121094.349"	"291232.3285"	"11436.181"	"302864.36"	"6785.581"	"334582.2615"	"162244.251"	"9410.6015"	"356521.9735"	"80442.0835"	"63043.65115"	"288247.387"	"113166.2935"	"145825.8345"	"140137.1835"	"325862.2965"	"310535.979"	"279146.564"	"281997.0135"	"293284.845"	"192863.4585"	"264012.8185"	"171610.9745"	"287365.6445"	"296059.09"	"297685.9245"	"27887.4125"	"327762.3665"	"277935.8755"	"183396.5255"	"179131.0655"	"115351.464"	"170538.101"	"147942.1995"	"162125.3795"	"75944.7345"	"54255.17765"	"180805.895"	"56325.96906"	"149205.614"	"200256.678"	"375550.728"	"12505.469"	"322153.0395"	"354282.5875"	"117785.323"	"91069.2805"	"1109726.077"	"381020.869"	"203833.194"	"548475.303"	"362045.9805"	"193126.5205"	"319002.076"	"247667.1495"	"367423.2525"	"144700.437"	"152250.217"	"353100.8305"	"116534.993"	"333242.778"	"309852.5605"	"502147.982"	"310104.1395"	"1149679.102"	"312435.074"	"1034087.856"	"194212.6075"	"186949.457"	"217345.8995"	"186443.4155"	"59361.38"	"103225.4555"	"254458.604"	"198616.7795"	"205437.714"	"127774.8225"	"185828.4455"	"170441.107"	"253277.6935"	"179004.44"	"145511.083"	"145883.558"
"CHEBI:16344"	"C3H7N3O2"	"C(CNC(=N)N)(O)=O"	"InChI=1S/C3H7N3O2/c4-3(5)6-1-2(7)8/h1H2,(H,7,8)(H4,4,5,6)"	"Guanidinoacetate"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"3068724.04"	"6761701.575"	"2766579.687"	"4939106.923"	"9408609.206"	"3024662.875"	"776121.3315"	"1652254.296"	"1613362.816"	"5792734.916"	"1709333.737"	"2467019.538"	"2754212.868"	"5953539.288"	"4592.8155"	"4892792.574"	"2990.5695"	"5051546.904"	"5327622.667"	"4951.5265"	"2494121.523"	"7694796.826"	"707964.9731"	"616325.2705"	"840493.7245"	"549060.165"	"1687511.181"	"3907145.037"	"3166418.917"	"3022268.612"	"2954289.178"	"2904909.059"	"4400332.16"	"3021592.789"	"4143441.201"	"2989523.162"	"971828.0765"	"2989050.126"	"311674.4595"	"1147603.676"	"1787722.939"	"4059500.634"	"1136810.058"	"1091158.987"	"1323230.683"	"938509.73"	"2672202.899"	"1312019.705"	"791054.744"	"839214.7735"	"1160155.916"	"1262724.311"	"417542.043"	"3116420.509"	"5549.4525"	"301282.694"	"3170100.789"	"508594.6805"	"806427.8325"	"4654624.242"	"3208325.929"	"492653.391"	"2515572.429"	"3196586.157"	"1232900.982"	"3127438.964"	"652403.999"	"3064393.314"	"1811335.982"	"929888.4505"	"3072082.979"	"2636905.315"	"3040798.955"	"1480016.611"	"1890302.507"	"3178031.275"	"2534517.269"	"2970688.37"	"2222521.651"	"1899509.282"	"1947786.706"	"900515.0655"	"1507948.121"	"2370426.159"	"3460531.624"	"1730858.713"	"147066.7435"	"671103.601"	"702144.6755"	"1927381.104"	"765446.6745"	"3812805.2"	"1978077.971"	"3553261.436"	"704400.56"
"CHEBI:15414"	"C15H23N6O5S+"	"C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12"	"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1/t7-,8+,10+,11+,14+,27?/m0/s1"	"S-Adenosyl-L-methionine"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"1741925.544"	"1669692.522"	"729825.79"	"1773727.608"	"2478758.575"	"1581553.466"	"1106659.612"	"172960.8755"	"1754232.503"	"806472.269"	"279245.013"	"814923.4355"	"804155.371"	"1246351.674"	"7193.1715"	"1149530.71"	"6737.5435"	"1715929.4"	"1464157.798"	"9073.3025"	"1805481.7"	"882542.944"	"560894.2905"	"1558442.592"	"522857.1965"	"1202520.22"	"906681.0535"	"1276523.783"	"1655293.349"	"1515955.29"	"1413724.765"	"1440407.316"	"1505405.364"	"1547337.192"	"2027509.568"	"1604970.341"	"7261989.301"	"1492957.835"	"416651.2425"	"685509.6735"	"3431711.731"	"1010767.074"	"1221032.239"	"998587.504"	"1092678.397"	"804174.2419"	"931774.6905"	"803876.3495"	"640496.152"	"760199.6435"	"711851.8265"	"195191.889"	"1452564.65"	"1755647.915"	"10136.884"	"736698.9765"	"1816615.828"	"536027.1377"	"305637.616"	"1555910.595"	"1656642.966"	"744121.333"	"647319.7455"	"1771409.775"	"387214.254"	"1680340.859"	"591067.4655"	"1745429.318"	"310366.395"	"471360.6726"	"1701932.348"	"468162.187"	"1674506.478"	"780478.4595"	"900424.957"	"1732597.325"	"1157087.663"	"1681513.892"	"1269940.447"	"1396786.763"	"911570.3325"	"297520.771"	"1479934.036"	"620305.1227"	"471806.1645"	"1105161.47"	"771720.7667"	"809234.9885"	"452318.2325"	"584199.0745"	"208156.637"	"417669.0815"	"1105588.995"	"1183616.212"	"1555248.763"
"CHEBI:16680"	"C14H20N6O5S"	"N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)=O"	"InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1"	"S-Adenosyl-L-homocysteine"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"222216.026"	"171833.3315"	"95205.777"	"244661.911"	"252419.2505"	"155000.4615"	"116769.8409"	"144762.0275"	"181214.9915"	"85000.9545"	"88837.127"	"109900.4706"	"100102.3115"	"197665.6175"	"5078.769"	"145852.2805"	"2559.219"	"183716.1515"	"149757.249"	"2387.4605"	"296900.4425"	"35460.42342"	"57613.9925"	"170936.5965"	"65339.162"	"217187.904"	"64017.88778"	"253228.6685"	"193967.4415"	"155073.889"	"190510.5605"	"173236.2915"	"200968.1115"	"170995.0145"	"58798.637"	"167960.3227"	"579499.944"	"165315.748"	"61042.79498"	"126749.639"	"201927.42"	"145595.45"	"119125.7195"	"116710.8165"	"182882.292"	"196183.4015"	"139821.6305"	"69258.522"	"55646.2105"	"113735.9755"	"79605.0985"	"97609.4045"	"222302.605"	"220221.9425"	"10661.272"	"268447.004"	"209023.25"	"86291.3115"	"24291.3285"	"291799.3165"	"205902.32"	"142770.738"	"127641.152"	"226684.1105"	"75643.3065"	"273266.002"	"130862.8075"	"232880.5265"	"37753.143"	"105944.5115"	"209045.476"	"78788.727"	"175394.299"	"145604.3232"	"199342.423"	"224260.7725"	"249049.4125"	"184456.47"	"210394.5225"	"156456.526"	"87972.2065"	"99135.644"	"203391.3085"	"27987.067"	"41421.549"	"122172.8385"	"188949.8885"	"309260.482"	"112667.912"	"144516.958"	"129106.25"	"127915.671"	"88718.645"	"145108.7005"	"163314.3426"
"CHEBI:10072"	"C10H7NO4"	"OC(=O)c1cc(O)c2cccc(O)c2n1"	"InChI=1S/C10H7NO4/c12-7-3-1-2-5-8(13)4-6(10(14)15)11-9(5)7/h1-4,12H,(H,11,13)(H,14,15)"	"Xanthurenate"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"645036.763"	"306975.8313"	"164343.2585"	"453366.7093"	"418715.262"	"611672.3469"	"424248.864"	"442554.783"	"420484.2778"	"330874.2936"	"686849.162"	"385002.159"	"310374.2365"	"286317.0511"	"4974.375"	"338200.069"	"1531.8135"	"290462.977"	"863269.091"	"2987.546"	"748798.1055"	"1046832.527"	"795607.806"	"962846.8407"	"504409.373"	"327814.56"	"224688.6365"	"465767.73"	"720305.9135"	"665782.9875"	"697906.0235"	"640929.9997"	"1505647.474"	"672363.0086"	"444094.1742"	"608785.3952"	"1965366.708"	"700022.5165"	"169959.0245"	"502959.0585"	"779242.7188"	"571436.4086"	"364757.2615"	"421362.7611"	"312022.677"	"354014.6278"	"189791.0923"	"225040.271"	"306449.6715"	"267920.1345"	"272649.1083"	"453648.5035"	"288869.8825"	"725303.1825"	"2945.3265"	"293271.7778"	"726818.926"	"226254.5703"	"116909.829"	"306578.6741"	"659374.302"	"194390.3855"	"142245.4797"	"739983.746"	"80732.219"	"741452.775"	"156151.34"	"721526.9695"	"245672.3867"	"378068.1831"	"712007.1355"	"198408.4039"	"746003.948"	"180646.0925"	"93845.064"	"727358.286"	"80924.18597"	"782027.469"	"181844.4185"	"531743.6821"	"353060.5355"	"390091.0225"	"277803.6351"	"246071.2235"	"178350.6134"	"396876.0436"	"197794.7185"	"220786.585"	"118372.6"	"524474.6236"	"193692.96"	"344886.8195"	"437406.776"	"628624.068"	"454531.2922"
"CHEBI:17562"	"C9H13N3O5"	"Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1"	"InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1"	"Cytidine"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"590360.1326"	"745148.273"	"347093.0202"	"387950.9749"	"499151.0017"	"2772669.016"	"1226719.83"	"664054.2954"	"453378.066"	"71589.24383"	"24131.73095"	"16936.5622"	"133948.7284"	"426709.4548"	"53071.5925"	"476051.5978"	"29947.2355"	"468029.6955"	"1375468.263"	"17836.71"	"286789.0649"	"1660164.753"	"315169.0384"	"96708.92499"	"235944.8495"	"161975.358"	"558380.8836"	"414426.6492"	"600123.3273"	"591223.634"	"579963.1189"	"519195.0769"	"375054.2253"	"539840.0964"	"526606.694"	"553615.1846"	"356613.4805"	"547301.653"	"50279.412"	"660569.5708"	"458759.3905"	"72705.72548"	"173220.003"	"346597.2137"	"431667.7211"	"1247468.843"	"261479.3"	"232055.6184"	"146881.8424"	"388345.708"	"292962.1479"	"338106.8165"	"234288.9148"	"513234.5062"	"48683.069"	"325013.9408"	"508208.3107"	"292928.575"	"1210369.659"	"388696.7014"	"555009.9362"	"1082402.64"	"202180.7652"	"585733.6663"	"156134.2317"	"532020.453"	"18920.9085"	"553660.559"	"529484.8211"	"232981.609"	"532410.1686"	"762980.0715"	"531814.1306"	"445603.3135"	"1001823.254"	"523977.4129"	"674840.6882"	"537952.3321"	"191393.2799"	"1944815.077"	"375468.7176"	"411626.381"	"258855.1317"	"30920.78679"	"1076616.246"	"341972.9245"	"107368.8395"	"140263.7466"	"129336.9152"	"133647.9646"	"334199.3398"	"450576.2483"	"42821.75603"	"359917.7754"	"339622.157"
"CHEBI:17361"	"C9H14N3O8P"	"Nc1ccn([C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)c(=O)n1"	"InChI=1S/C9H14N3O8P/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H2,10,11,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1"	"CMP"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"28632.589"	"27702.3495"	"21557.229"	"18514.16"	"31025.024"	"12664.2735"	"14330.27791"	"3797.281151"	"8332.985519"	"8459.05"	"6800.270213"	"6952.913871"	"9307.817921"	"16908.7635"	"345.0340305"	"20601.6755"	"1037.71702"	"31105.315"	"16552.26205"	"717.765"	"22130.33455"	"17096.275"	"17330.12563"	"14773.9295"	"19072.59"	"16415.777"	"16307.18547"	"11627.514"	"22886.8905"	"19665.866"	"23870.04"	"17452.4805"	"50283.83076"	"22364.7845"	"34423.953"	"20161.48182"	"24551.946"	"19735.17775"	"3050.06"	"11121.98542"	"27054.901"	"23053.5835"	"11351.48"	"3822.317"	"18177.53"	"23617.8045"	"12649.3325"	"9046.293"	"4483.965"	"5255.1265"	"12589.1265"	"7098.469353"	"13600.6735"	"22984.3435"	"1257.58227"	"11096.001"	"19044.51"	"11385.6325"	"15076.3995"	"16000.438"	"26308.979"	"11209.1785"	"18200.4015"	"25261.65505"	"7730.506506"	"24077.848"	"13973.823"	"24208.5195"	"14801.1815"	"16935.89796"	"25805.4845"	"7786.65"	"24544.8545"	"16303.5905"	"12813.52701"	"20513.6915"	"20173.95524"	"18138.689"	"13373.0875"	"15917.1325"	"5141.8635"	"7602.222"	"6685.262184"	"9818.469751"	"3796.420379"	"17230.687"	"7223.873427"	"8899.632643"	"6173.5625"	"14974.7595"	"3964.920365"	"9740.537056"	"9055.4835"	"14405.52303"	"16924.3935"
